"","Norm_BV2_control_1_cell","Norm_BV2_TGFB_1_cell","Norm_BV2_IL10_1_cell","Norm_BV2_LPS_1_cell","Norm_BV2_control_2_cell","Norm_BV2_TGFB_2_cell","Norm_BV2_IL10_2_cell","Norm_BV2_LPS_2_cell","Norm_BV2_control_3_cell","Norm_BV2_TGFB_3_cell","Norm_BV2_IL10_3_cell","Norm_BV2_LPS_3_cell","Norm_BV2_control_4_cell","Norm_BV2_TGFB_4_cell","Norm_BV2_IL10_4_cell","Norm_BV2_LPS_4_cell"
"Itga4",18.41423035,16.31578636,20.15297127,17.46832085,16.8003252667128,18.8512323967128,17.8009108267128,18.8370398167128,19.1402082944559,13.4246635944559,19.9833307744559,19.1317663744559,22.5991287727824,15.0671978527824,17.6943541127824,17.3889036727824
"Vcp",16.70375061,19.48823166,18.72076797,19.94600868,17.8651871944134,18.0121369544134,18.4532609244134,20.3367886744134,21.5100022004182,15.2500200904182,19.0269909504182,18.8416710504182,17.1700089581579,18.2524750781579,19.5627549281579,19.7624619581579
"Atp5a1",17.75749016,21.06728172,20.76853752,21.1433754,18.555291937663,18.562454027663,20.524730487663,22.745881837663,23.4463285441199,18.7404912941199,22.0553754841199,16.8655199041199,19.4885847287671,20.5418569787671,22.4632665887671,18.4886553087671
"Rac2",14.20721245,18.94355202,20.04849815,18.17295074,17.2682678943522,18.0491078143522,17.5914337943522,18.6175797243522,17.9017029797064,17.7516327897064,18.7441864997064,17.5438881997064,20.2007679076379,17.7851604576379,16.3258279876379,18.1833862376379
"Fabp5",17.60976028,21.62785149,19.33100891,22.3423214,19.4846256814992,18.0363415314993,21.3695439014992,21.5895012514993,22.6755156859436,19.4109587959436,19.7955832859436,19.5493369459436,21.6317738473711,20.454966447371,21.221424957371,18.072556397371
"Soat1",16.51413345,20.03199768,18.47870445,19.20724297,15.0428294022152,17.5923603922152,20.3241461622152,20.7573031322152,20.3240791257634,17.5649009657634,19.4284988357634,16.8778434657634,17.1964131277381,20.5806847577381,17.7312222477381,18.9169827377381
"Lgals3bp",14.34099579,17.44540024,22.70014381,15.99362659,12.4284188844631,18.8510358444631,18.6365277844631,19.2584035444631,17.8056281416667,18.5659526116667,16.5358126916667,17.0283053716667,16.1302692116674,18.4043447216674,15.7976981916674,19.6409265316674
"Cd36",13.80285358,17.18189049,17.85289383,17.21788788,16.7651602628986,15.4106480428986,18.5207621428986,15.6052004728986,17.1807405481281,17.9854127881281,14.8336898781281,16.5470277781281,16.0688270929942,18.1323599229942,16.2869495829942,15.9871115129942
"Ehd4",15.86197853,16.36104202,19.87545395,17.47346878,17.1267539607363,18.4897243107363,18.4817496807363,15.8985931007363,18.5689777408209,17.0540412908209,17.1601375608209,16.9700511908209,19.8903622575,12.9293055475,18.6402020475,17.9736409175
"Ddx39a;Ddx39",15.60902023,18.80854225,17.38754845,19.27355003,17.7034742973333,16.8846647873333,18.7149336473333,17.7864315673333,21.0944118475,17.1064138375,17.2429037075,16.3867292375,18.5407782076254,15.9952221476254,18.6655560076254,17.7311316076254
"Gpnmb",18.35164642,21.08106232,17.84764862,21.45021057,18.2052658586394,19.4223125886394,19.5857723686394,21.4653595386394,22.712763785,17.571919445,20.304318425,18.276415825,20.4057653878723,19.4549368378723,19.5607164878723,19.3869532078723
"Hk3",14.66634941,18.96513557,16.5055027,19.43187141,18.6035087473061,17.0639531973061,15.7823255473061,18.3049686373061,21.03792380375,14.94312667375,16.09580230375,18.15945720375,17.9085955672477,15.6512503672477,16.8131299072477,19.1996417172477
"Clcf1",20.64974785,19.21424675,14.27278614,16.11528206,18.4133100230375,15.7317428230375,14.4593324330375,21.0222081830375,16.9111772847042,17.6793714847042,20.9347883547042,13.8927379947042,16.5810113589041,14.4153714789041,21.7566953289041,16.9148011889041
"Arpc1b",16.61540413,18.98456573,14.50265884,19.47755623,18.4522583785472,16.6509373485472,15.7672760785472,18.3343365485472,19.9685349282772,15.0342812382772,17.6712698782772,16.9549012082772,17.2625372127461,16.5419742827461,18.1642238827461,17.4834902027461
"Prep",17.41263008,17.69657707,16.64531136,18.3779583,18.7227121975,16.1306006075,17.4342037875,17.7384974175,19.8083557009375,13.9493278409375,17.9793666709375,17.8260654309375,17.8481232121539,15.4285141421538,17.2316853021538,19.3491598621539
"Dars",17.40468407,15.67938328,14.65429974,18.15481377,17.6577016983208,15.4854643083208,16.2632667683208,16.5643837183208,18.7284540886012,16.0968641986012,16.9184040786012,14.2418398586012,17.398590968,15.414779588,16.500154428,16.690195018
"Farsb",16.60086632,16.33959961,17.16830826,17.481287,17.4705061045826,15.1313880945826,18.2829851245826,16.6378492445826,20.0327647914727,16.5761235914727,16.4958385214727,15.0864366314727,14.3245221131923,18.0955849631923,18.9290677131923,16.3470917731923
"Atp6v1c1",15.10946941,16.9709034,16.42250633,19.31650162,16.5796449141667,17.7184674741667,16.3893477941667,17.1680181041667,20.1024023994159,15.7846724494159,16.9907652894159,15.2833859394159,17.0377878522727,15.1186088822727,17.1553730322727,18.0700086922727
"Actr3",17.88700294,20.10300636,18.41148567,20.33861923,20.4869687338082,17.6315419438082,18.2138306838082,20.2140099738082,22.2174193080119,16.9212891280119,18.9587065480119,19.0526873380119,18.4030244830811,18.9292371730811,18.9258573530811,20.5424249630811
"Eif3g",17.82688713,16.93241882,16.79449463,18.38779068,21.4360189706515,15.4383821806515,15.3679647806515,17.8901243506515,18.964847039718,17.306233829718,15.365355919718,18.259055569718,17.2901936957356,15.8778382757356,16.2684470557356,20.5516969157356
"Gmps",16.96466827,16.27687073,14.63371372,17.40442467,17.042640450082,15.089957000082,14.027936700082,19.177480460082,18.901411115102,13.707346975102,18.764219335102,14.089921055102,16.5325150893333,13.9923968693333,18.6331105593333,15.9760537493333
"Stip1",14.38563251,18.56680679,18.40141106,19.2687149,17.5711548341667,16.1915876841667,19.0819094141667,17.8174736441667,21.1865760255652,15.7844926255652,15.3408852955652,19.1416160055652,17.428904585262,15.957544375262,19.444028905262,17.899482775262
"Vps35",17.75123787,18.54688454,14.77664566,18.72870827,19.6867880566176,16.2447495166176,15.0118059866176,18.5320028966176,19.8277097129429,14.9933190729429,18.4569001629429,16.4102836029429,17.6099167898448,15.7859927198448,18.0475846298448,18.2530241998448
"Sh3gl1;Sh3gl2",17.65281868,17.60865402,18.29001808,18.32772255,18.7398993756376,18.3306586556376,15.3496968556376,19.2311198556376,20.2243626576549,16.5373156576549,18.5259564376549,16.6178877876549,18.0860234164212,19.1146536764212,16.4500275564212,18.2694617164212
"Ptges3",15.74479198,18.38307571,14.83955574,18.18289185,16.8839556131104,15.3576666231104,17.8706213331104,16.7151323631104,18.2226427476033,16.3191622176033,17.1543272376033,15.5529392576033,17.1262960400316,15.9421949400316,17.3252391800316,16.7259454700316
"Gnai3",14.2088089,18.95182228,21.28971863,18.60563278,18.1273047775806,14.7402779875806,19.6239688275806,20.1933429075806,17.6936421264583,20.7066559664583,15.3082585164583,19.4279293864583,20.887553214,15.056236264,15.800560954,21.616528514
"Pdia6",14.9384222,20.66584587,19.06642532,20.44749641,15.4550959024664,20.0506321324664,19.4957329224664,20.2667061224664,21.7693292502301,17.7674848502301,19.7308752002301,16.2774288102301,17.1037310996694,20.1151618396694,21.1859015796694,16.8787040096694
"Ahsa1",15.39672565,17.25369263,16.77163696,18.46661377,17.0684659894231,16.4535606294231,16.2279546594231,18.1343829994231,19.3843566371355,16.2746468971355,16.1149207571355,16.7671424371355,17.2993111664812,16.4969630264812,17.3160634064812,16.8790221264812
"Nampt",16.90367126,19.32287025,17.15112495,20.10052109,16.0363062302504,19.4003609102504,21.1254986202504,17.3502987302504,20.0846376579866,14.6366138579866,20.4740629279866,17.8073721079866,18.4056687809277,17.3445420709277,19.1192098109277,18.2573667009277
"Psma7",17.68750191,19.52298737,19.81471634,19.48364449,16.3213284001891,19.2031300101891,19.3893387301891,21.3282711501891,19.1567481003679,18.3146269803679,20.5509226803679,18.6194384603679,19.6334655049638,17.5582034349638,19.7430732049638,19.5723407049638
"Psma5",17.55301094,18.97911644,18.2403698,19.33543587,17.8507006611765,17.4192784211765,17.1158507311765,21.7680037411765,21.204712463619,16.106833053619,18.876865933619,17.995295123619,18.690814975,17.559577945,18.550643925,19.164375305
"Ehd1",17.24896431,15.67610836,17.84082985,18.23935699,16.722973199694,17.678415629694,16.996261929694,17.941276879694,17.6776319732051,17.2548528932051,15.2752882232051,18.9675489732051,18.0414219966667,13.9951640266667,17.0850335266667,19.6022778666667
"Asns",15.46358681,13.9568882,14.89305401,16.5560379,16.0722283701185,13.7975682501185,15.9507283501185,14.9152573901185,17.7838316012,12.1756448712,15.4087190612,15.4809322312,15.168002793877,14.263520903877,14.386273093877,17.024127673877
"Hnrnpu",17.46798515,20.0634861,17.74565887,20.44361115,19.4336904435039,17.7487844435039,17.5144905035039,20.9364084235039,22.2010740210145,17.3627876210145,19.7455381310145,16.5864337810145,19.6027974075,18.8037480375,19.8798550575,17.5695857075
"Snd1",16.8439045,18.86641312,17.67737389,19.61750603,19.3944622194525,17.6757446394525,17.6469150694525,18.2940174194525,20.8760029423677,15.5516125323678,19.8919369323677,16.7408091123677,18.6125218630714,15.1651761330714,19.0098025530714,19.6700923230714
"Uap1l1",16.82742691,18.83916283,17.93913269,19.39982605,19.893083419,17.204983559,18.338817449,17.772679179,20.3414115415493,17.6139459115493,17.0195178515493,18.3182429815493,19.7230282693234,16.6324673593234,18.1607972093234,18.5648136993234
"Atp1a1",18.83476257,18.74136353,22.73066521,19.05491447,19.1640336010907,20.0620209610907,19.6744553510907,20.1166321710907,21.9600759972727,20.2673231572727,16.0917250172727,20.6790319972727,21.7721724491667,18.6304278391667,16.7962813391667,21.6695628191667
"Hspa4",18.27014732,20.02856827,18.21800232,20.34981346,19.8540174809002,16.0911686209002,19.6789533909002,20.5436346309002,21.492054319331,17.184657429331,19.443283409331,18.857008309331,20.130595932263,17.574300532263,18.543937452263,20.630250702263
"Snx2",15.20292377,17.6888752,16.8779335,18.63618469,17.0667352660233,17.1239709860233,17.4518098860233,16.9792032260233,20.7697727816667,14.3097365016667,16.4655926416667,17.3799441016667,17.585968774,15.349492834,18.040677834,17.201865954
"Lcp1",15.38067722,20.99690056,18.79294586,21.20060158,15.6045677211111,19.4489166311111,20.7520191211111,20.6794654811111,22.10178212509,17.79361562509,19.47615842509,17.35386495509,18.3398110613714,18.6477334213714,20.3570000813714,18.9327027513714
"Ddx17",14.90468502,16.37388802,16.32532501,17.38232613,13.6607730645589,16.9243171445589,16.6339805345589,17.6523692845589,17.9265483549664,15.2418388149664,16.3960469949664,15.5051406649664,15.7147379649418,15.1055613249418,18.2204151849418,15.9599571949418
"Rpl15",18.35481644,19.05041313,17.37022209,19.82599258,19.7848447276868,17.7100881076868,18.1562341176868,18.9564431576868,20.4872465764109,17.6600599864109,18.8319407164109,17.7678976664109,17.9264046608224,19.7227370208224,17.5752570108224,19.5921084408224
"Atp6v1g1",18.36519241,19.31319618,18.81010246,19.88485909,19.4115706300917,16.1695223600917,20.1379443000917,20.0790873300917,22.0019385512719,15.7863175612719,19.2172000112719,19.3614012912719,20.7828116817544,17.1711097217544,18.4034266917544,20.1305633017544
"Psmd12",15.74069214,16.11333275,17.07023811,17.83249283,18.0878185390058,15.7578930090058,16.2929929890058,16.8145279090058,17.931962501,16.971109871,16.690769681,15.406656751,17.0473609136522,15.0652642336522,17.6032757936522,16.9474768736522
"Eif3f",17.13753891,17.16104889,17.86821365,17.18613815,17.2272941315182,17.9871360515182,17.0613357215182,17.2165385915182,18.2062346596838,18.0630309296838,15.5974299596838,17.4325358596838,19.5619910456757,15.0730393656757,15.2895758856757,19.2768119056757
"Psmc3",16.98397446,16.77366447,16.45389748,17.92374039,17.405500415,18.333917615,14.643350605,17.628620145,18.3160424593103,14.8755088193103,17.9916920993103,16.7470898993103,16.6533761123551,16.7227425723551,16.8491635423551,17.8551020723551
"Rpn1",14.29690456,18.2073288,15.51056862,19.2371521,14.1896270958735,16.0971559758735,18.0193094458735,18.7081770158735,19.2526529813372,15.2898443713372,18.2311647913372,14.4573315113372,15.3459301084867,16.6783552284867,17.9165639984867,17.1649217684867
"Lman1",13.37518501,17.38908005,13.89896297,17.27657318,13.4146545443977,13.3076961543977,17.1249645243977,17.7768428843977,17.0853509329879,13.7904366929879,16.4020509229879,14.8327187929879,19.7895604210617,13.5517560010617,14.9164343910617,14.6299029410617
"Sh3bgrl",14.67795658,18.88148499,18.25477982,19.11982155,16.1339363591571,15.6057543291571,18.5028614591571,20.0734447991571,19.8185174829014,15.2516458429014,18.7367151229014,17.3046243629014,16.8779091741304,18.2646374541304,17.1044182641304,18.8204617341304
"Ppa1",17.2198925,18.24255562,16.50389481,18.28543282,17.8916264497483,16.7447644197483,15.6514740897483,19.9698449097483,20.8385044865914,16.5326964165914,18.2740914165914,14.6634775965914,19.345646238,15.735233648,16.483274798,18.770708418
"Pgd",19.12911224,22.14138603,19.88303375,21.90948677,19.1949394906935,20.1369427406935,21.2637890506935,22.3282917706935,22.4729074933079,18.4828295233079,22.1289152633079,19.7968897333079,20.127751162,18.998789592,22.080576702,21.379284662
"Capza1",18.18559456,19.49831963,18.40871048,19.31771469,18.5739924801754,16.5087602101754,19.4990909001754,20.3819186601754,20.2649860836429,16.5969486636429,19.4831562436429,18.8395328936429,19.9622098907661,16.0056097007661,19.1383192107661,19.8148786607661
"Actb",24.06064224,25.42858315,25.9335041,25.43165398,24.7634384193293,24.9801933393293,25.8024436993293,25.4336807293293,26.28783369,24.79085493,25.62763739,24.30640364,24.961774716969,24.343414196969,26.063295246969,25.503250006969
"Gdi2",14.12784004,19.79550743,19.4345417,20.95160103,17.7847320732212,16.5460293032212,19.0852977932212,20.7968132232212,21.4731814008333,18.1647135408333,17.7740618408333,18.2643000308333,18.5263015360667,17.6633349960667,19.1294242460667,19.2903377160667
"Aars",17.26004028,17.94964218,17.50039864,19.33625031,18.9430513630729,17.9909601430729,16.8206053030729,18.3284578530729,19.4151471973126,18.8552316573126,16.3259042673126,17.6077150273126,17.5928535360299,15.5399732560299,17.7309694260299,20.9702110260299
"Xpnpep1",17.07387543,18.29513168,17.52680206,18.45677948,19.785379788731,17.217981718731,17.437580488731,17.068597218731,21.5490222688128,16.4482103088128,16.4349790388128,17.6005883888128,17.6857063811,16.3130686311,18.0753033211,19.0095589211
"Slc1a5",17.86833,17.58732033,19.60658836,15.13960266,16.9984013323522,14.3388840423522,18.6729561623522,19.8544232123522,19.3861229030049,20.4981872730049,15.7345993130049,15.1791975130049,20.8679832195565,13.9185355895565,15.6166747795565,19.7131160495565
"Ewsr1",17.90389824,18.93459129,21.11435127,17.47581863,16.2100207560177,21.1805999060177,20.2534987660177,17.8157374660177,20.6090922724463,19.9430270624463,17.7199836124463,17.1246724524463,22.0525929989703,16.3828904689703,18.5241935289703,18.6416451989703
"Eif2s3x;Eif2s3y",16.33331108,19.42950439,17.58979797,19.1631279,18.5273729950865,18.5182844750865,18.0504900650865,17.4978892050865,19.1988566285226,17.0947325585226,18.5463431185226,17.7483656785226,17.3222783308772,18.4999659808772,17.4101308108772,19.3527377308772
"Capg",18.19087791,21.8662796,21.29149628,22.23607445,18.0711266728655,20.5967995828655,22.3849389228655,22.5281884428655,23.4029915681933,19.0556290481933,21.7588436981933,19.7902825181933,20.995608805,20.253623485,21.408593655,20.926902295
"Rbbp7",17.8957901,17.56444168,14.20720863,17.60523605,18.8091247361014,15.4342801861014,16.4070327561014,16.5691478561014,19.711594585,13.680961605,16.276258465,17.620039935,17.1922614033884,14.4665734233884,16.5275580433884,19.1067835833884
"Akr1a1",17.44296455,19.63262749,18.22319603,20.28788567,16.8253211243553,19.7421893343553,18.4851454943553,20.5036849243553,21.0119036089733,16.4721248989733,19.8168428789733,18.2170675689733,18.9697888604721,18.0131448004721,19.2081006304721,19.1531518204721
"Rnh1",17.72949028,20.8071537,18.98496819,21.2282238,18.9427839274943,18.4451089874943,20.0481859274943,21.1334119774943,22.4314327510935,18.0291252410935,19.9377937610935,18.6130352310935,20.24207592375,18.65734577375,20.36005115375,19.42925548375
"Krt76",20.33353996,20.39473724,21.68783951,17.36016655,23.9204048912821,18.351593471282,17.5169005212821,19.9096150212821,21.7975261751759,20.3384273651759,23.2849968051759,13.1976783851759,16.9694531845697,22.0368016645697,23.6977895245697,16.9267333445697
"Anp32b",17.09298134,18.60550499,17.81560516,18.20367622,17.0458433416743,15.7833788116743,18.3503629916743,20.0432493416743,19.9769359324336,13.5114761124336,19.7381301624336,17.6197620124336,15.8352699541886,19.1676655041886,19.9298172241886,17.0153265241886
"Rpl24",16.96390343,18.3067112,15.96618271,19.03339005,16.813014445931,16.586009445931,17.813099325931,18.822916445931,18.6529846225,16.2118434925,18.0660190625,17.1872215325,16.8321122993051,15.7441882993051,19.1995172393051,18.1060209193051
"Scamp3;Tu52",18.64945984,16.89942741,18.66093063,18.31149101,19.4163535974074,14.8276513874074,17.8889221074074,20.0707935174074,19.7402142389189,18.6082924689189,15.7432097289189,18.5064972789189,20.404982485409,15.970198555409,16.600124285409,19.599303165409
"Rpl17",19.0047245,18.76422119,17.90291977,18.89486122,19.8620054838857,16.3653042438857,17.6384804438857,20.3305590338857,19.7163657283322,15.1204203783322,19.6804350983322,19.3236388383322,18.3930220458454,19.2181486958454,17.4103531658454,19.6498427258454
"Rab14",16.23070335,17.90615654,17.12432289,18.91533279,18.7118386654054,15.9418057854054,18.5050763554054,17.1134385554054,19.6199265822857,13.0839692522857,19.7672120422857,17.2532588322857,18.9102836852766,16.4364658652766,17.3069340052766,17.6961742652766
"Plp2",14.43831539,18.56566811,19.09128189,17.98911285,16.0364487966545,18.4834397566545,17.7111256866545,17.9157174366545,20.266456417387,12.984111597387,16.897221377387,19.514106567387,17.3317650398561,16.2236259998561,16.1857384298561,20.3807323998561
"Rpl36",16.9443264,18.54199409,14.82873058,19.30404091,16.5512680845575,15.8285326745575,17.7774748545575,18.9984640845575,17.0298091946435,16.2662880046435,19.4936534946435,16.8336412546435,17.0715537260434,18.9222779460434,17.1983924060434,16.6565003560434
"Vat1",16.42520523,20.46277046,18.04814529,19.65518188,17.6342845504741,16.0241933404741,20.0834756404741,20.2128720804741,20.8004074807904,14.1279373907904,19.8832951307904,18.9041691607904,18.5746454893158,17.8335642493158,18.9916166993158,19.0344042493158
"Npm1",19.33045006,20.55624008,18.60391426,20.93848801,20.1468712225113,19.5051571225113,19.4391361525113,20.3659263925113,22.3968222449367,17.8986418549367,20.3798582849367,18.6859381449367,20.0255977196598,18.4717151196598,20.6986018696598,19.9286986896598
"Rab1",14.97539425,17.11796188,17.80449867,18.80569077,17.4026630191331,16.8856952391331,18.6076629391331,16.3847234491331,17.2779737803151,17.1961246803151,16.1550957103151,18.4560724603151,19.2883655280247,12.4067880380247,17.8064014180247,18.4579269080247
"Cltc;mKIAA0034",21.92766762,20.81371498,21.15168953,20.80926704,22.4002293360448,20.7431896960448,20.2578533960448,21.1790798960448,22.5132915408185,20.5512897408185,21.6553413308185,19.8917457508185,23.1438500454167,20.4037816154167,20.2111279554167,21.0543019354167
"Myl6",18.58262634,20.01223373,18.44956589,19.63688469,19.6436117554,18.8091772454,18.9522493754,19.3335760454,21.0585141090423,18.1344075090423,18.7211556290423,18.9506382790423,20.459028520146,18.013778970146,19.048513690146,19.222334190146
"Pvr",16.32703972,14.17469788,17.60029411,16.37823868,16.2099345794522,14.6544745994523,17.8771871194523,15.8581155394522,16.7338517248361,15.8818295548361,15.8066447348361,16.2354100248361,18.4257251216748,13.1519538316748,15.3005572716748,17.4702598016748
"Cdc37",16.79574013,18.75226021,17.91314888,18.57067871,15.1750300658,16.6440327958,18.6860154458,21.1888478558,20.3146955062732,17.4786254462732,15.5919286262732,18.9432469862732,17.1340974382156,15.8270963282156,18.1140750482156,20.5651115082156
"Mapre1",13.15981388,17.94970894,19.43772888,17.22318268,14.8149907805333,19.1764390705333,14.5462310505333,19.1990297105333,18.4803239990698,14.8666622390698,15.8622591190698,18.7953359790698,17.3787514225386,13.9370848225386,19.4286457625386,16.9427343925386
"Prdx2",15.2404213,18.88829613,17.6698761,19.29655266,16.817398875,16.363876185,17.144912565,20.726385915,19.8994517609387,16.7921538709387,18.2528510409387,16.4261260309387,17.7982471276214,16.9033286876214,18.6449134576214,17.7296178576214
"Arg1",16.67521095,20.83094978,18.51973724,20.45302963,17.0510501933422,18.9114933133422,19.5881271433422,20.8007984233422,22.0052732114687,17.5866120914687,19.2658914214687,18.0230706814687,19.1372070608621,18.2683792408621,20.0318947108621,18.8810940108621
"Emr1;Adgre1",18.50902939,19.94723892,20.5763588,19.72221565,19.14101696,19.40593052,20.10189152,20.10600376,19.6990915958569,20.4596087158569,18.8891932258569,19.7038714158569,22.1063773163314,18.4139601763314,17.0410525363314,21.2757040963314
"Arhgdib",17.30134773,21.06588936,19.15331459,21.17846489,18.1954066332331,18.3424145732331,18.4863841132331,23.6045805932331,22.5461766102855,17.0772396902855,19.9668671402855,19.1829182502855,21.087407615,17.761828925,20.212432405,19.628415605
"Hsph1",16.14401245,17.05444527,15.74821091,18.2982254,16.6585799022496,16.1452523022496,16.5112829922496,17.8101511722496,19.6233443790592,16.8885306890592,15.6570920490592,15.5877170190592,17.109113737953,15.176839877953,16.549494787953,18.224221277953
"Phgdh",20.49873543,20.84581757,19.34763718,21.04701996,21.0742731444005,18.5390577744005,20.5932474544005,21.0836306044005,21.608689693,18.701745413,20.883414653,20.336573983,21.0079630291641,19.4655893691641,20.3151968391641,21.0031965591641
"Lasp1",16.85902023,19.24575806,18.74482918,20.08763313,15.5606491635347,17.7906725435347,19.3758432935347,21.7191832135347,20.0618492994231,17.9586979794231,19.4093853894231,17.5814110694231,18.0946690313191,16.5712868513192,21.4506260713191,18.7119376013191
"Mrc1",17.97158432,17.18063164,16.61502647,18.63455009,19.8452402808021,16.4721361908021,17.4595629408021,16.7389284808021,21.1293888677096,16.5364761977096,17.4305000877096,15.8544283477096,18.7730800460166,16.5526449060166,18.5350715460166,16.6042501260166
"Q61927",20.36241913,17.98322296,21.31586456,17.90681267,18.912555695,19.405902865,19.197946545,20.051914215,20.0472607657589,21.1582360257589,18.7918686857589,18.1309838357589,21.3805796316667,18.5931345616667,19.4100519816667,18.3428179416667
"Pcbp2",17.07012367,17.83560753,16.59402466,19.69180489,19.3979034005351,17.2197389205351,16.4979419305351,18.1979188505351,20.472334382329,16.926535132329,18.184753892329,15.838428022329,17.9149128074336,17.0105768274336,20.0479255774336,16.3503805274336
"Srsf2",18.46412659,18.67078209,14.59018612,18.610672,18.07849455,16.78706217,16.93272925,18.53748083,19.035303355,13.202430965,19.018961195,18.298336265,16.3278698277273,21.0296472877273,16.7955421777273,16.6064028077273
"Trim28",16.75868797,20.33572006,20.22893333,20.26139259,20.5745375405556,17.4001515205556,16.6267264105556,22.6881907205556,21.783221836222,13.320639246222,21.052281966222,20.355197546222,19.0942484365096,23.7917372265096,17.4932800765096,18.1830078665096
"Tfrc",20.43721199,16.52184868,17.86508751,17.36176872,19.9825333743736,17.0369347743736,17.1968373443736,17.7938069443736,19.0226641713793,18.4347163213793,16.3985386913793,18.1657172213793,19.2913224280554,16.8364064280554,16.5617177080554,19.3185269480554
"Dbnl",15.36458111,15.45842648,15.05183983,17.6667881,14.4468206738095,15.3845228538095,15.8886808738095,17.6241859738095,16.6979029179536,14.5942518679536,16.7067244079536,15.4766800379536,15.7562927578313,13.7868913978313,16.3763288878313,17.1197170578313
"Cstb",14.92610836,21.71382713,19.7195015,21.4935894,16.3118698619972,19.6367313819972,21.0164082019972,20.9523041219972,21.4809982151333,18.6673938551333,19.5655643251333,18.7048293851333,19.1412980452217,20.9275758152217,21.3473851552217,17.0585334252217
"Btf3",13.27212334,19.36199188,18.03034592,19.95491028,13.9524880918421,15.9980384418421,19.5703507918421,20.6102639718421,20.7908368002698,15.7531247102698,18.4589734002698,16.0742936102698,16.0468995303814,18.8533198603814,20.8485743703814,15.2738606703814
"Stxbp2",13.97846031,16.98158073,17.97975922,17.24640846,15.818069324,13.466710914,17.496003974,18.779062144,17.5526439146417,16.4667312046417,16.1292468446417,16.5792514246417,15.9514973300877,15.1428787900877,16.5349724500877,18.5730602900877
"Sqstm1",13.62632561,17.24233627,15.4939785,19.54840088,17.602920881883,15.371181841883,14.337838521883,18.701567051883,18.7436321995419,10.8448771195419,18.5847119095419,16.9152668695419,17.2833782113291,13.6023250513291,14.8033348013291,20.5056091213291
"Hspe1;Cpn10-rs1",16.87270164,19.63386154,18.66264534,21.12830925,17.5009545333882,19.5348652833882,19.0635842333882,20.2375687633882,20.9812991348512,17.0567004448512,20.1715495348512,18.0704524248512,17.3482547263576,20.2435126763576,21.7652545463576,17.1661696963576
"Hist2h2aa1;Hist2h2ac",23.32226563,24.40153313,22.85532761,23.97105026,25.193322220336,23.499148400336,24.177962340336,21.742487940336,25.567017864579,21.926438634579,24.275691334579,22.757762264579,26.3419873845041,19.6411359445041,27.0232637045041,21.1688172945041
"Srm",18.40315437,18.21678925,14.35210705,18.29532242,18.9747897850189,15.9285747250189,14.7250644350189,19.3070041350189,18.7687714785,18.3138478485,17.2020733985,15.5161240785,18.8905617025898,14.8428617725898,18.1355606325898,17.5471693225898
"Mela;gag",19.90070724,18.78611946,21.3432579,18.08412933,17.6466014179765,20.1857859879765,19.6219660979765,20.5121466879765,19.0749154802679,21.7530923602679,18.5145326402679,19.1334138602679,22.1762864551449,18.8786466151449,19.0360448351449,18.2397916351449
"Lars",16.81984138,16.80023956,14.73074913,18.03108406,18.1225358740741,15.1382638740741,16.2720338640741,16.7219945740741,18.2004347614807,14.7894135214807,17.2891150214807,16.1435957714807,15.1652605132961,15.5788709632961,17.5870744732961,17.7277833932961
"Rps9",19.77936745,18.98371315,17.56123734,19.33236504,21.4578163027294,16.3000423327294,19.1580364127294,18.5192367427294,19.8378146566667,16.8460467666667,20.2711737966667,18.5534518566667,20.8482027355493,17.1341867755493,18.1368589655493,19.7034521355493
"Eif2s1",14.62420273,18.49731064,17.21662712,18.41856384,18.8075904249144,16.0362891549144,15.5993422849144,18.3019046249144,19.7340373341476,15.6065873541476,17.1959046741476,16.9035729741476,17.8111438023436,17.2549075423436,16.3264626723436,17.6492690323436
"Btf3l4",15.3691473,20.03343964,19.39993668,19.91743279,19.0153745748227,15.5982050048227,19.0642694548227,20.3702119948227,20.7396515050943,16.9377639950943,19.7267959750943,17.7180317050943,16.0475187324717,20.4735441224717,21.2740697824717,17.3506422024717
"Tubb2a",17.96826744,15.71975422,20.75046158,17.63209343,18.6174362461017,19.0692184661017,16.5544126761017,17.8718403061017,20.3951262573611,13.2484578273611,19.9118193773611,18.0225772073611,18.7313728590678,16.6136808690678,17.8947057990678,18.6498756690678
"Vars",18.15783119,18.0315361,15.90192223,19.02057076,21.4048856354497,17.1999505554497,16.0971053654497,16.9389356254497,19.5539449405081,16.2557586405081,17.9053415005081,17.5263990105081,17.4639202340264,16.5445018940264,17.4483534040264,19.7738367240264
"Mybbp1a",15.73407078,17.61983681,15.20699596,17.43265533,17.6299311463633,16.3008257663633,15.8002774063633,16.3870932363633,19.4318250940726,14.3395437440726,16.3848623540726,16.1246570840726,17.8155175619101,15.7605534919101,16.4295398119101,16.1997691519101
"Otub1",17.11725044,18.68662071,18.03849411,18.48150253,18.8392508692831,16.7631629192831,19.2306502592831,17.4653342492831,22.188542041323,15.451525361323,18.332114851323,16.997481021323,19.3028808421118,19.1985545921118,17.1736675121118,17.1616559821118
"Eef1d",18.71994781,19.86038971,15.80462646,19.80527496,21.6562556706868,17.2197284206868,17.1099242606868,18.3406409706868,20.9091429678937,17.1552739178937,20.8444380778937,15.2275633778937,19.9470264389841,19.5070163689841,17.1901361389841,17.8286392189841
