"","F-Value","Pr(>F)","2-1","3-1","4-1","3-2","4-2","4-3","diff 2-1","diff 3-1","diff 4-1","diff 3-2","diff 4-2","diff 4-3"
"Gps1",1.05736961437047,0.403221197983515,0.805231052952164,0.978167163449612,0.852376746748866,0.583178360874856,0.364607028706587,0.976238970745317,-0.532148122500001,0.2335529325,0.474136354999999,0.765701055000001,1.0062844775,0.240583422499999
"Ryr3",2.80194083974441,0.085201170836687,0.709874902904251,0.0594092331481791,0.536951128492039,0.323059454591015,0.990253411134143,0.470493715750045,-0.900100232499998,-2.3995537775,-1.14998031,-1.499453545,-0.2498800775,1.2495734675
"Cd81",0.242880649327031,0.864770643080104,0.894791103829343,0.997891980634423,0.911458647456089,0.9518675237624,0.999965407443456,0.962490947909143,1.4947545525,0.379052160000004,1.39887309,-1.1157023925,-0.0958814624999995,1.01982093
"Hebp1",2.20240590837507,0.140579368254391,0.475306315105785,0.805816126920894,0.798882125038424,0.934264982375425,0.130572708768365,0.315182672657014,-0.918117047499997,-0.555538179999997,0.563962457500001,0.3625788675,1.482079505,1.1195006375
"Rpl9",2.04402536817661,0.161429243162316,0.875219414055807,0.77889359298081,0.448789147518335,0.365284438950968,0.156553917902997,0.935118626259249,0.199246882499999,-0.252759937500002,-0.407944205,-0.452006820000001,-0.607191087499999,-0.155184267499997
"Rnf213",7.87609007476821,0.00360929264663251,0.110260607917601,0.0133997968138021,0.976490324134235,0.625709016622187,0.0556949173760111,0.00661926674590974,1.767579555,2.630963565,-0.286406514999998,0.863384010000001,-2.05398607,-2.91737008
"Taldo1",0.145788748520004,0.930406413295878,0.999981839109155,0.933676515223644,0.998218184736425,0.944185259731224,0.999136693993622,0.973893448755134,0.030686854999999,0.497933864999997,0.142128467499997,0.467247009999998,0.111441612499998,-0.355805397499999
"Ftl1;Ftl2",9.4709404962305,0.00173507737325036,0.0147631878098459,0.999976858060434,0.011146770471208,0.0137811477427376,0.99843837540578,0.0104077135923859,1.907809975,-0.0204524975000009,1.991392375,-1.9282624725,0.0835824000000009,2.0118448725
"Prosc",1.18119312129604,0.35790766647269,0.829762011677418,0.781656312797679,0.972548357786205,0.321831737748406,0.973605102084156,0.537793519965664,0.148507835000004,-0.165159225,0.0747678275000005,-0.313667060000004,-0.0737400075000032,0.239927052500001
"Prpf40a",1.79436202871586,0.20178837895069,0.989047078792746,0.248770992984524,0.45750644007089,0.38075235293747,0.634270038792638,0.966195017582719,-0.222057819999998,-1.4130716325,-1.084029435,-1.1910138125,-0.861971615,0.3290421975
"Psma1",0.777129221956082,0.528989638440833,0.552721535812474,0.999924221095891,0.980311731207493,0.586507574250863,0.770488066689568,0.987823234162395,0.7807359675,0.0338416049999992,0.220711704999999,-0.746894362500001,-0.560024262500001,0.1868701
"Ldha",2.63448718355623,0.0976431753320957,0.246310676038287,0.887440627072751,0.995142398064257,0.0784851788159472,0.342111133785531,0.776482057858024,0.36018181,-0.13052845,0.0427432099999976,-0.49071026,-0.317438600000003,0.173271659999997
"Nup98",1.76271307880225,0.207670619670707,0.685432173173703,0.2695205889207,0.22977638107305,0.851240496833014,0.797942309279622,0.999497233164009,-0.450480935000005,-0.774261952500002,-0.818505047500004,-0.323781017499996,-0.368024112499999,-0.0442430950000023
"Bax",0.0514875148258124,0.983823874228554,0.99983798830138,0.992979905127968,0.999894316094873,0.985524124147748,0.999999618534288,0.986715400732277,0.0275044424999997,-0.0975947350000013,0.0238485349999991,-0.125099177500001,-0.00365590750000067,0.12144327
"Bcat2",0.221204317376178,0.879813723890347,0.999388415327184,0.977273793043041,0.933126154174864,0.953207149003332,0.89218454194878,0.997439784929999,0.03726816,-0.127201557500001,-0.187473300000001,-0.164469717500001,-0.224741460000001,-0.0602717424999994
"Bag6",0.217484806071056,0.882381020319494,0.852553961178821,0.96367584137606,0.980994051469184,0.987145485822304,0.97307799950378,0.999659144824995,0.399205207499996,0.235514644999995,0.187441349999997,-0.163690562500001,-0.211763857499999,-0.0480732949999982
"Nucb1",1.96834360606602,0.172612426372031,0.133298763271145,0.474457702835993,0.438501850713482,0.806192211437135,0.838946850046181,0.999885148886493,-1.38361907,-0.862631797500002,-0.901563882500003,0.520987272500001,0.4820551875,-0.0389320850000008
"Abcc4",0.0670226613349228,0.976382287977327,0.973201232426936,0.994084575219059,0.986086984837783,0.998073354529748,0.999752446145668,0.99976080066903,-0.325756309999996,-0.193391559999995,-0.259194374999996,0.132364750000001,0.0665619349999993,-0.0658028150000014
"Cherp",1.19583363836812,0.35291874405311,0.998875657505553,0.948025983581412,0.434053550037505,0.902019979233928,0.362395667233221,0.738976336754149,-0.0919501774999993,0.343764544999999,0.998285294999999,0.435714722499998,1.0902354725,0.65452075
"Dock9",0.272464555397429,0.844095337707892,0.996392136517847,0.994278496197357,0.825561136148557,0.999982173767069,0.915032850467713,0.927049593350544,-0.256215572499997,-0.299556254999995,-1.0327506075,-0.0433406824999985,-0.776535034999998,-0.7331943525
"Cmtm3",0.278883129913737,0.839598946623385,0.996537457767517,0.99693698996383,0.90853851069048,0.975410873782336,0.818011051801878,0.96583614489807,-0.106923817499998,0.102586267500003,0.337942837500002,0.209510085000002,0.444866655,0.235356569999999
"Fam192a",0.912651897846235,0.463868004162421,0.857915082317816,0.860563039924846,0.974314312523743,0.428578592602235,0.634038249594837,0.982537211240301,-0.4374959475,0.434187889999997,0.231715439999999,0.871683837499997,0.669211387499999,-0.202472449999998
"Mt1",1.35381917521844,0.303600311808942,0.832532180810561,0.985913017996731,0.672005830624926,0.648034649215839,0.24599914763722,0.851765562254265,-0.884032489999999,0.3550639125,1.19587421,1.2390964025,2.0799067,0.840810297500003
"Tsnax",0.305946612539137,0.820639957867109,0.885174445914147,0.96423096931845,0.805367372711259,0.993865353669915,0.998010947779226,0.972297130688936,-0.668197870000007,-0.433177470000004,-0.828789950000004,0.235020400000003,-0.160592079999997,-0.39561248
"Rpl18a",1.91430034922798,0.181133440433058,0.839993379696828,0.994944259443264,0.268263373985381,0.714821000585888,0.697525660080917,0.18826366306229,-0.285768032500002,0.0823798199999963,-0.664402010000003,0.368147852499998,-0.378633977500002,-0.74678183
"Map1s",2.50673535358,0.108542569505843,0.109376516538346,0.886939365985288,0.988400934195659,0.326329448135055,0.181514585275669,0.976752164375893,0.675612450000003,0.194327357500002,0.0854980975000039,-0.4812850925,-0.590114352499999,-0.108829259999998
"Rps25",0.387383239419074,0.764155901656566,0.929030471045114,0.963887361757136,0.99991395862283,0.710402767563216,0.946811361690406,0.949416976152605,-0.592122787499999,0.462888720000002,-0.0597863174999986,1.0550115075,0.532336470000001,-0.522675037500001
"Ampd3",5.35968635131052,0.0142109775527559,0.95603036868069,0.071522831865625,0.673783239817079,0.164102496752766,0.391749130044912,0.00984986248497344,0.5377209225,2.9313528575,-1.2097721075,2.393631935,-1.74749303,-4.141124965
"Raver1",0.464830648736552,0.712139570506447,0.911388369604025,0.999988950730001,0.952116187787366,0.921933266435552,0.651026089442783,0.943986556619127,-0.277776002500001,-0.0130085950000023,0.2210636125,0.264767407499999,0.498839615000001,0.234072207500002
"Syne1",1.14522847666822,0.37048518753469,0.542401846046391,0.999997578468351,0.620559718701976,0.53183096568504,0.999074404609385,0.609748643260534,-0.903397080000001,0.0122566224999971,-0.814198970000003,0.915653702499998,0.0891981099999981,-0.8264555925
"Ilf3",0.325366853848619,0.807064775403194,0.76719954659322,0.986226772766417,0.97374599638255,0.918336629708891,0.944430629935995,0.999768206141159,-0.436505795,-0.151015995000002,-0.189086915000001,0.285489799999999,0.24741888,-0.0380709199999991
"Idh3a",1.08957344157028,0.390881722967647,0.827121718969408,0.902709297509105,0.888701288895933,0.448111631040188,0.428979654423267,0.999981641575553,0.343273162500001,-0.272836207499999,-0.287438867500001,-0.61610937,-0.630712030000002,-0.0146026600000013
"Chordc1",0.517077750166048,0.678352827817687,0.847799567905045,0.625850658149226,0.87972230993964,0.975744016384156,0.999851189048254,0.961450361017137,0.630607125000003,0.948925255000004,0.573773622500005,0.318318130000002,-0.0568335024999982,-0.3751516325
"Pafah1b2",2.09914138417014,0.153799850708321,0.247229440133161,0.996890799236447,0.667525985215144,0.182434631544766,0.837830131201161,0.549762967253799,0.723930837500003,-0.073966979999998,0.419778825000002,-0.797897817500001,-0.304152012500001,0.493745805
"Cep295",4.88879868921605,0.0190684775305441,0.937026541801979,0.0873702363406625,0.0319921339157481,0.219381700889927,0.0862943236158991,0.93482361171586,0.750319242500003,3.4333252925,4.1932549475,2.68300605,3.442935705,0.759929655000001
"Mff",0.374680011186015,0.772872154599551,0.720350268479694,0.959587065587566,0.940244648746831,0.940166909011108,0.959524947411775,0.999839443645023,0.793299909999998,0.368406294999998,0.424690244999997,-0.424893615,-0.368609665000001,0.0562839499999992
"Atp6v1b2",4.04130431753918,0.0336032584206457,0.0427069395450865,0.967779615259045,0.992634238360247,0.0925112941531399,0.0681261596757097,0.997756782155933,0.516558644999996,0.0764613099999956,0.0458245274999953,-0.440097335000001,-0.470734117500001,-0.0306367825000002
"Nsun2",2.61899986026741,0.0988954650938066,0.860096870926893,0.354278033422748,0.087635263734552,0.785003141587908,0.296554149126489,0.796910056183662,-0.246892450000001,-0.5424408925,-0.83076668,-0.295548442499999,-0.583874229999999,-0.2883257875
"Uba1",0.906645176327783,0.466577966712599,0.966344804367419,0.942208461383189,0.701564942788943,0.741729606977088,0.44007781172496,0.949732921727742,0.13333368,-0.162094119999999,-0.316129207500001,-0.295427799999999,-0.449462887500001,-0.154035087500002
"Psmf1",0.498885636976537,0.689986077385921,0.756254624885579,0.999391124965902,0.981901467905155,0.690540155799568,0.922743018405923,0.960520117854351,-1.1287820325,0.1332046975,-0.420532939999999,1.26198673,0.708249092499999,-0.553737637499999
"Tmem258",1.90534038441622,0.182591460905296,0.446170988852996,0.253318223198975,0.997456099281837,0.972724173774209,0.551262530482221,0.330012793389338,0.720806837500001,0.920775175000003,0.0886714475000012,0.199968337500001,-0.63213539,-0.832103727500002
"Ndufs5",0.992125851544829,0.429482787806487,0.999714944383724,0.502699857723669,0.992201861046508,0.452995496394176,0.9822068837031,0.662403527347785,0.0424962049999955,-0.671135185000002,-0.129411932500002,-0.713631389999998,-0.171908137499997,0.541723252500001
"Exosc3",0.960531837015865,0.442829223181779,0.862921969184828,0.756309582641776,0.37348945267992,0.996309228234126,0.802679845797149,0.898920084545759,-0.863011600000004,-1.10116291,-1.8666422375,-0.238151310000001,-1.0036306375,-0.7654793275
"Lrpap1",4.6222773899849,0.0226643159300595,0.394610319710266,0.805608789554167,0.121074675514062,0.103662218607867,0.851164985441268,0.0260736831428747,0.838687419999999,-0.45987225,1.250133035,-1.29855967,0.411445615000002,1.710005285
"Tsfm",0.408026228799536,0.75009205255687,0.808015558483377,0.999518119826239,0.983860295032893,0.750922261472077,0.947805060432981,0.965566581185617,-0.571573975000003,0.0692462899999988,-0.227194787500004,0.640820265000002,0.3443791875,-0.296441077500003
"Stt3a",0.289032596810219,0.832487023911101,0.984374354833263,0.999896200206505,0.836916937984115,0.991364129933693,0.96129580438472,0.866328169097821,-0.319491145000004,-0.0589618675000025,-0.759053230000003,0.260529277500002,-0.439562084999999,-0.7000913625
"Fmnl1",2.6529727341335,0.096172137672268,0.346340202520766,0.724783122283097,0.987247387359269,0.0679250083753546,0.515317518468542,0.535521034306704,0.364519119999997,-0.219822882500004,0.068616389999999,-0.584342002500001,-0.295902729999998,0.288439272500003
"Ilvbl",1.69620171992839,0.220667954054887,0.871682696660414,0.535097730461835,0.98925852616985,0.196894048287817,0.968592528567672,0.371489459798332,-0.321858882500001,0.585367917499999,-0.13119769,0.9072268,0.1906611925,-0.7165656075
"Cnpy2",1.05738748982728,0.403214236560845,0.983497460460999,0.566335629078078,0.964319747181121,0.373916416234044,0.840282914124043,0.827873496045969,0.120646477499999,-0.44583845,-0.158203597500002,-0.566484927499999,-0.278850075000001,0.287634852499998
"Hist1h3b;Hist1h3e;H3f3a",0.832905348657126,0.501164975726271,0.912549748042277,0.999919360578645,0.794887390450288,0.890265151100826,0.428523208995057,0.824781402957417,-0.612668037499997,0.055957320000001,0.863412382500002,0.668625357499998,1.47608042,0.807455062500001
"Sf3b6",0.94557599856167,0.449294559638676,0.437819635618813,0.67437249791291,0.578772616519906,0.974500443458057,0.994024760081484,0.998334010221223,1.0688874725,0.782253027499998,0.895123244999999,-0.286634444999999,-0.173764227499998,0.112870217500001
"Abracl",3.25906291631464,0.0595209090913135,0.185192158411772,0.470789254147642,0.939059227273819,0.901780318491729,0.0732216407390831,0.219523581175204,0.980654002499996,0.673057789999998,-0.257025717500003,-0.307596212499998,-1.23767972,-0.930083507500001
"Plekhh1",0.0838519127011249,0.967551763594518,0.985008216667652,0.999179592533243,0.99869483745125,0.96297833411174,0.997215589235004,0.991872128858395,-0.350720165,0.131047249999998,-0.153127667500002,0.481767414999998,0.197592497499999,-0.2841749175
"Cd63",7.34067887027092,0.00471414135434115,0.968550188485131,0.144774583839844,0.0060252339321466,0.284868432860085,0.0131519670478714,0.298826237419563,0.293613669999999,1.525322675,2.7346117475,1.231709005,2.4409980775,1.2092890725
"Tbca",4.39850410759111,0.0263007020550397,0.222454290451265,0.455627075412986,0.919062378914701,0.0173220458637789,0.510925876503527,0.191093956215505,0.621580125000001,-0.460255144999998,0.191776277500001,-1.08183527,-0.429803847500001,0.652031422499999
"Serpinb6b",0.582649070654559,0.637655861645717,0.99229135064084,0.699928124472132,0.748672244804711,0.844961180594879,0.882831347965934,0.999750874480627,-0.1657643325,-0.6574866775,-0.6052439225,-0.491722344999999,-0.439479589999999,0.052242755
"Vrk1",0.494167351135174,0.693026562407912,0.999473485477811,0.995365429743862,0.824246832298088,0.999340968541654,0.766931456603077,0.700041747909599,-0.0901541725000019,-0.187344075,0.695949077499998,-0.0971899024999985,0.78610325,0.883293152499999
"Hpcal1;Hpca",1.57460790018956,0.246840536544717,0.380668252772513,0.996392686480656,0.984727547642807,0.491904932334687,0.235351557482948,0.941502907630042,1.253288985,0.160079480000002,-0.262023449999999,-1.093209505,-1.515312435,-0.422102930000001
"Dhrs7",1.14854411242801,0.369306199345867,0.484541929460194,0.999999999893568,0.999218082089405,0.484182172485862,0.416760188082754,0.999229997034862,-1.0105004325,0.000449894999995593,0.0876793849999942,1.0109503275,1.0981798175,0.0872294899999986
"Glrx5",0.314032353921464,0.81498300366399,0.996698665267454,0.903809236502132,0.993542477653,0.964198933151844,0.965038148903942,0.786272851703208,-0.0805301650000025,-0.263701440000002,0.101097104999997,-0.183171274999999,0.18162727,0.364798544999999
"Adk",0.619052251647862,0.615929165294373,0.819781958230712,0.836334280792907,0.558634553307191,0.999984633109072,0.965009676042164,0.957350911738594,-0.479823827499999,-0.460920332499999,-0.7369039025,0.018903495,-0.257080075000001,-0.275983570000001
