"","control_Evs_1","control_Evs_2","control_Evs_3","LPS_Evs_1","LPS_Evs_2","LPS_Evs_3"
"Gm37080",0,0,0,89.6162092241808,255.169948519708,61.2521293948367
"Gm37899",0,0,0,14.7131089771043,288.838205616058,81.0943684945725
"Gm37219",0,0,0,152.481311217263,255.169948519708,45.7234205341739
"Gm37780",3.83920930840733,0,0,25.4135518695438,251.625921456934,132.856731363449
"Dchs2",0,0,0,89.6162092241808,255.169948519708,58.6640112513929
"Gm6209",16.6365736697651,5.91454902669894,0,177.894863086807,154.165177230657,132.856731363449
"Gm37183",0,0,0,50.8271037390876,290.610219147445,134.582143459078
"Gm38163",0,0,0,121.717537901499,138.217055448175,65.5656596339097
"Gm37478",0,0,0,46.8144376544228,221.501691423358,81.9570745423871
"Gm37795",0,0,0,29.4262179542086,81.5126224437956,39.6844781994717
"Gm6185",0,0,0,94.9664306704005,253.397934988321,113.014492263713
"Pdcd5.ps",8.95815505295043,31.9385647441743,15.4178189434304,60.1899912699722,40.7563112218978,35.3709479603987
"Gm37084",0,0,0.856545496857246,25.4135518695438,54.9324194729927,37.9590661038425
"X2900097C17Rik",1187.91534684303,3226.97794896694,1604.30971561362,1658.56864832812,1192.56510662336,1207.78846694044
"Pcdhgc3",39.0319613021412,85.1695059844647,0,0,8.86006765693431,11.2151786215898
"Gm37726",13.7571666884596,0,0,14.7131089771043,113.408866008759,40.5471842472863
"Gm38115",0,0,43.6838203397195,56.1773251853073,242.7658538,158.737912797887
"X9430034N14Rik",0,0,0,28.0886625926537,85.0566495065694,92.3095471161623
"E430014B02Rik",0,0,0,18.7257750617691,308.330354461314,136.307555554707
"Zc3h11a",3.83920930840733,5.91454902669894,0.856545496857246,29.4262179542086,99.2327577576643,53.4877749645053
"Gm4430",133.412523467155,0,58.2450937862927,21.400885784879,35.4402706277372,36.2336540082133
"Gm37503",14.0771007974935,0,0,14.7131089771043,101.004771289051,50.8996568210615
"Gm8797",9.59802327101832,5.91454902669894,5.99581847800072,8.02533216932962,14.1761082510949,14.6660028128482
"Gm37309",0,0,0,105.66687356284,331.366530369343,63.8402475382805
"X4833445I07Rik",0,0,0,62.865101993082,1.77201353138686,0.862706047814601
"Gm37583",6.39868218067888,28.3898353281549,3.42618198742898,57.5148805468623,116.952893071533,45.7234205341739
"Gm37393",0,0,0,86.9410985010709,260.485989113869,35.3709479603987
"Gm37745",0,0,0,82.9284324164061,352.630692745986,172.54120956292
"C130012C08Rik",0,0,3.42618198742898,10.7004428924395,17.7201353138686,7.76435443033141
"Gm37645",0,0,0,32.1013286773185,205.553569640876,87.1333108292747
"Gm37730",0,0,0,33.4388840388734,194.921488452555,85.4078987336455
"Gm37733",0,0,0,57.5148805468623,198.465515515329,74.1927201120557
"Gm36527",0,0,0,1.33755536155494,299.47028680438,143.209203937224
"Gm37647",0,0,5.99581847800072,129.742870070829,108.092825414599,69.0164838251681
"Gm37274",64.3067559158227,170.339011968929,0,12.0379982539944,58.4764465357664,24.1557693388088
"Gm37800",0,0,0,26.7511072310987,28.3522165021898,33.6455358647694
"Gm37052",0,0,147.325825459446,18.7257750617691,115.180879540146,22.4303572431796
"X6720464F23Rik",0,0,0,50.8271037390876,239.221826737226,107.838255976825
"Gm37696",14.0771007974935,341.860933743198,193.579282289738,282.224181288092,93.9167171635037,163.05144303696
"Gm38218",0,0,0,25.4135518695438,244.537867331387,121.641552741859
"Gm38069",0,0,0,97.6415413935104,274.662097364964,37.0963600560279
"Gm38067",1.27973643613578,63.8771294883485,35.9749108680043,38.7891054850932,23.0361759080292,33.6455358647694
"Gm37115",0,0,0,46.8144376544228,255.169948519708,43.9980084385447
"Gm38365",13.7571666884596,0,0,29.4262179542086,138.217055448175,70.7418959207973
"Gm37352",0,0,0,0,0,32.7828298169549
"Gm37768",0,0,6.85236397485797,0,8.86006765693431,18.9795330519212
"Gstp.ps",13.4372325794256,5.91454902669894,13.7047279497159,33.4388840388734,31.8962435649635,25.881181434438
"Gm37204",0,0,0,1.33755536155494,212.641623766423,118.1907285506
"Gm37531",0,0,0,100.31665211662,338.454584494891,134.582143459078
"X4933431K14Rik",0,0,50.5361843145775,0,21.2641623766423,0
"Gm30074",7.67841861681465,34.3043843548538,0,64.202657354637,33.6682570963504,43.1353023907301
"Gm19026",0,0,0,50.8271037390876,202.009542578102,30.194711673511
"Gm37250",0,0,28.2660013962891,2.67511072310987,258.713975582482,46.5861265819885
"X9630010A21Rik",0,0,0,60.1899912699722,244.537867331387,57.8013052035783
"Gm30238",0,0,1.71309099371449,58.8524359084172,51.388392410219,46.5861265819885
"Gm37940",10.5578255981202,0,0,40.1266608466481,141.761082510949,83.6824866380163
"Gm38227",0,0,0,30.7637733157635,131.129001322628,75.9181322076849
"Gm10766",13.7571666884596,31.9385647441743,20.5570919245739,49.4895483775327,83.2846359751825,69.8791898729827
"Gm20045",0,0,0,30.7637733157635,237.449813205839,95.7603713074207
"Gm38335",74.224713295875,75.7062275417464,60.8147302768645,64.202657354637,49.6163788788321,149.248146271926
"Gm37566",0,0,0,80.2533216932962,269.346056770803,51.7623628688761
"Gm38125",0,0,0,20.0633304233241,209.09759670365,113.014492263713
"Gm37199",1.59967054516972,2.36581961067957,0,86.9410985010709,53.1604059416059,19.8422390997358
"Gm37198",0,0,0,52.1646591006425,184.289407264234,97.48578340305
"Gm37877",0,0,0,101.654207478175,200.237529046715,83.6824866380163
"Gm37297",0,146.680815862134,0,5.35022144621975,8.86006765693431,31.9201237691402
"Gm37485",2.8794069813055,60.3284000723291,80.5152767045811,53.5022144621975,42.5283247532847,24.1557693388088
"Gm36953",0,0,0,113.69220573217,226.817732017518,64.7029535860951
"Gm38248",53.4289962086686,47.3163922135915,5.99581847800072,152.481311217263,699.94534489781,296.770880448223
"Gm38250",0,75.7062275417464,0,29.4262179542086,97.4607442262774,81.0943684945725
"Gm37985",0,0,0,66.8777680777468,506.795869976643,169.090385371662
"Gm7292",0.639868218067888,10.6461882480581,2.56963649057174,46.8144376544228,113.408866008759,30.194711673511
"Gm10862",0,0,0,46.8144376544228,216.185650829197,122.504258789673
"A130071D04Rik",0,3.54872941601936,0,135.093091517049,423.51123400146,122.504258789673
"Gm38042",0,125.388439366017,0,45.4768822928678,315.418408586861,120.778846694044
"Gm38043",0,0,0,89.6162092241808,95.6887306948905,60.3894233470221
"C130089K02Rik",0,0,0,1.33755536155494,97.4607442262774,27.6065935300672
"Gm37125",61.7472830435512,0,0,50.8271037390876,99.2327577576643,92.3095471161623
"X4933409D19Rik",0,0,0,92.2913199472906,19.4921488452555,53.4877749645053
"Gm38082",68.465899333264,0,3.42618198742898,58.8524359084172,90.37269010073,41.4098902951009
"Gm37510",15.6767713426633,7.09745883203872,0,58.8524359084172,308.330354461314,74.1927201120557
"Gm37033",0,0,0,36.1139947619833,198.465515515329,67.2910717295389
"Gm37254",0,0,0,42.801771569758,171.885312544526,162.188736989145
"Gm37963",4.79901163550916,140.766266835435,154.178189434304,94.9664306704005,17.7201353138686,73.3300140642411
"Gm37423",0,0,4.28272748428623,107.004428924395,423.51123400146,106.975549929011
"Gm37255",95.3403644921153,0,0,56.1773251853073,198.465515515329,97.48578340305
"Gm33142",5.1189457445431,0,0,8.02533216932962,8.86006765693431,4.31353023907301
"Gm37738",17.276441887833,238.947780678637,194.435827786595,189.932861340801,200.237529046715,192.383448662656
"Gm43774",0,0,0,73.5655448855215,164.797258418978,82.8197805902017
"Gm42939",0,2.36581961067957,0,64.202657354637,334.910557432117,152.698970463184
"Gm43062",0,0,1.71309099371449,0,187.833434327007,79.3689563989433
"Gm42946",0,0,0,70.8904341624117,207.325583172263,98.3484894508645
"Gm42602",0,0,0,108.34198428595,141.761082510949,75.9181322076849
"Gbp6",0,0,0,10.7004428924395,35.4402706277372,75.0554261598703
"Gm42696",0,0,0,24.0759965079889,210.869610235037,88.8587229249039
"Gm43511",1.59967054516972,29.5727451334947,29.1225468931464,32.1013286773185,42.5283247532847,58.6640112513929
"X9830132P13Rik",0.319934109033944,1.18290980533979,0,38.7891054850932,437.687342252555,128.543201124376
"Gm5869",2.8794069813055,14.1949176640774,2.56963649057174,2.67511072310987,28.3522165021898,25.881181434438
"Gm43473",0,0,0,29.4262179542086,368.578814528467,156.149794654443
"Gm43661",0,15.3778274694172,5.13927298114348,48.1519930159777,7.08805412554745,4.31353023907301
"X5830487J09Rik",0,0,0,36.1139947619833,217.957664360584,76.7808382554995
"Gm5547",89.9014846385382,17.7436470800968,59.9581847800072,57.5148805468623,33.6682570963504,16.3914149084774
"Gm43201",0,0,0,56.1773251853073,163.025244887591,98.3484894508645
"Gm6560",57.268205517076,34.3043843548538,29.1225468931464,29.4262179542086,37.2122841591241,37.0963600560279
"Gm43061",0,0,0,92.2913199472906,528.060032353285,193.246154710471
"Snhg8",56.948271408042,583.174534032515,298.934378403179,147.131089771043,79.7406089124088,207.049451475504
"A530041M06Rik",0,0,0,76.2406556086314,536.920100010219,369.238188464649
"Gm43075",0,0,62.527821270579,45.4768822928678,111.636852477372,94.0349592117915
"Gm43210",0,0,0,149.806200494153,164.797258418978,73.3300140642411
"Gm42595",10.5578255981202,0,0,1.33755536155494,58.4764465357664,21.567651195365
"Gm43581",0,0,0,73.5655448855215,341.998611557664,207.049451475504
"Gm43340",0,0,0,81.5908770548511,175.429339607299,132.856731363449
"Gm42427",2.8794069813055,99.3644236485421,53.9623663020065,36.1139947619833,10.6320811883212,31.0574177213256
"Gm33370",102.058980781828,65.0600392936883,164.456735396591,77.5782109701863,77.9685953810219,29.3320056256964
"Gm43696",0,0,0,64.202657354637,269.346056770803,157.875206750072
"Rpl36a.ps2",13.4372325794256,28.3898353281549,32.5487288805753,30.7637733157635,31.8962435649635,31.9201237691402
"Gm43653",1.91960465420366,0,26.5529104025746,74.9031002470765,47.8443653474453,37.9590661038425
"Gm43379",0,0,0,80.2533216932962,226.817732017518,57.8013052035783
"Gm43024",0,0,0,40.1266608466481,209.09759670365,94.0349592117915
"Gbp5",0,0,0,6.68777680777468,116.952893071533,94.0349592117915
"Gm5855",2.23953876323761,0,0,125.730203986164,184.289407264234,37.0963600560279
"Gm43566",0,11.8290980533979,11.9916369560014,56.1773251853073,37.2122841591241,36.2336540082133
"Gm42725",17.5963759968669,67.4258589043679,50.5361843145775,69.5528788008567,134.673028385401,85.4078987336455
"Gm43684",3.19934109033944,221.20413359854,97.646186641726,168.531975555922,159.481217824818,141.483791841595
"Gm42611",0,0,0,18.7257750617691,203.781556109489,108.70096202464
"Gm42659",0,0,0,97.6415413935104,276.43411089635,120.778846694044
"Gm43737",71.3453063145695,121.839709949998,0,28.0886625926537,44.3003382846715,78.5062503511287
"Gm43305",17.276441887833,324.117286663102,278.377286478605,228.721966825894,171.885312544526,124.229670885303
"Gm43522",0,0,0,58.8524359084172,226.817732017518,136.307555554707
"Gm43063",0,0,0,133.755536155494,297.698273272993,101.799313642123
"Gm43351",328.57232997786,125.388439366017,219.275647195455,135.093091517049,125.812960728467,172.54120956292
"Gm43654",0,0,0,90.9537645857357,232.133772611679,109.563668072454
"X4930592C13Rik",0,0,0,6.68777680777468,116.952893071533,80.2316624467579
"X9130604C24Rik",0,28.3898353281549,0,13.3755536155494,0,7.76435443033141
"Gm43766",0,2.36581961067957,1.71309099371449,25.4135518695438,242.7658538,127.680495076561
"Gm6204",4.47907752647521,13.0120078587377,10.278545962287,24.0759965079889,63.792487129927,50.8996568210615
"Gm43628",0,0,0,89.6162092241808,386.298949842336,83.6824866380163
"Gm43175",0,0,0,14.7131089771043,198.465515515329,118.1907285506
"Gm5075",0,0,0,52.1646591006425,145.305109573723,109.563668072454
"Gm43065",0,0,0,140.443312963268,320.734449181022,101.799313642123
"AI506816",309.376283435824,2157.62748493977,1728.50881265792,609.925244869051,611.344668328467,1007.64066384745
"Gm8493",0,24.8411059121355,0,18.7257750617691,3.54402706277372,8.62706047814601
"Gm43611",0,0,0,80.2533216932962,249.853907925548,43.1353023907301
"Gm42463",0,0,0,10.7004428924395,189.605447858394,50.0369507732469
"Gm4332",24.9548605046476,86.3524157898045,88.2241861762963,89.6162092241808,79.7406089124088,74.1927201120557
"Gm43560",0,0,0,61.5275466315271,251.625921456934,87.9960168770893
"CT010467.1",18528.0241223738,50221.618695506,14580.9739930009,68706.2062569924,70173.5078564511,121598.417439468
"Gm43045",0,0,0,101.654207478175,180.74538020146,115.602610407157
"Gm20768",0,2.36581961067957,0.856545496857246,84.265987777961,207.325583172263,90.5841350205331
"Gm43112",0,0,0,17.3882197002142,182.517393732847,109.563668072454
"X5830416I19Rik",0.319934109033944,55.59676085097,0,42.801771569758,202.009542578102,108.70096202464
"Gm19409",3.19934109033944,9.4632784427183,0,46.8144376544228,166.569271950365,65.5656596339097
"Gm43447",0,0,0,53.5022144621975,182.517393732847,85.4078987336455
"Gm43429",0,0,0,80.2533216932962,170.113299013139,80.2316624467579
"X4632404M16Rik",0,0,0,44.1393269313129,198.465515515329,138.895673698151
"Gm43848",0,0,0,33.4388840388734,212.641623766423,111.289080168084
"Gm35066",0,0,0,1.33755536155494,42.5283247532847,14.6660028128482
"Gm43361",0,0,0,52.1646591006425,349.086665683212,35.3709479603987
"E330034L11Rik",105.578255981201,0,2.56963649057174,18.7257750617691,441.231369315329,121.641552741859
"Gm36211",0,0,103.642005119727,13.3755536155494,49.6163788788321,21.567651195365
"Gm42820",0,0,0,37.4515501235382,214.41363729781,145.797322080668
"Gm42702",0,0,0,86.9410985010709,129.356987791241,150.973558367555
"Gm42508",0,20.1094666907764,60.8147302768645,109.679539647505,155.937190762044,50.8996568210615
"Gm42879",5.1189457445431,0,11.9916369560014,10.7004428924395,124.04094719708,72.4673080164265
"Gm43813",0,16.560737274757,0,64.202657354637,469.583585817518,78.5062503511287
"Gm43534",0,0,0,12.0379982539944,74.4245683182482,99.2111954986791
"Gm20005",42.5512365015145,0,54.8189117988637,37.4515501235382,53.1604059416059,26.7438874822526
"C530043K16Rik",0,0,0,80.2533216932962,402.247071624818,106.975549929011
"Gm42798",0.319934109033944,48.4993020189313,71.9498217360087,57.5148805468623,203.781556109489,157.875206750072
"Gm20559",15.3568372336293,42.5847529922323,0,46.8144376544228,148.849136636496,57.8013052035783
"Gm42467",0,0,0,60.1899912699722,256.941962051095,96.6230773552354
"C130093G08Rik",0,0,0,37.4515501235382,207.325583172263,100.936607594308
"D5Ertd605e",0,0,0,40.1266608466481,49.6163788788321,4.31353023907301
"Gtf3c2",124.774302523238,87.5353255951443,13.7047279497159,197.958193510131,279.978137959124,127.680495076561
"Gm20186",14.0771007974935,256.691427758734,173.878735862021,93.6288753088456,17.7201353138686,56.0758931079491
"Gm43027",0,0,0,42.801771569758,292.382232678832,43.9980084385447
"Mrpl33",85.422407112063,101.730243259222,101.072368629155,299.612400988306,182.517393732847,179.442857945437
"Rpl7.ps7",3.19934109033944,9.4632784427183,4.28272748428623,9.36288753088456,35.4402706277372,22.4303572431796
"Gm43860",0,0,76.2325492202949,2.67511072310987,30.1242300335767,2.5881181434438
"Gm42856",0,0,0,46.8144376544228,101.004771289051,60.3894233470221
"Gm42548",0,0,9.42200046542971,98.9790967550653,416.423179875913,89.7214289727185
"Gm45495",13.7571666884596,7.09745883203872,0,1.33755536155494,19.4921488452555,40.5471842472863
"Gm43481",0,1.18290980533979,0,32.1013286773185,124.04094719708,58.6640112513929
"X0610012G03Rik",510.614838018175,1010.20497376018,914.790590643539,790.495218678968,602.484600671533,525.387983119092
"Gm43123",7.35848450778071,287.447082697568,191.866191296023,353.114615450503,148.849136636496,214.813805905836
"Gm43771",0,0,0,60.1899912699722,170.113299013139,144.934616032853
"Gm7993",0.319934109033944,14.1949176640774,6.85236397485797,20.0633304233241,95.6887306948905,109.563668072454
"Gm40304",0,0,14.5612734465732,17.3882197002142,17.7201353138686,37.9590661038425
"Gm6598",0,36.6702039655334,63.3843667674362,36.1139947619833,28.3522165021898,22.4303572431796
"Gm42888",0,0,0,22.7384411464339,326.050489775183,70.7418959207973
"Gm42507",0,0,0,12.0379982539944,196.693501983942,69.0164838251681
"Gm9794",20.7957170872064,52.0480314349506,41.1141838491478,96.3039860319554,47.8443653474453,72.4673080164265
"Gm42576",0,0,0,36.1139947619833,246.309880862774,100.936607594308
"Gm43637",0,10.6461882480581,8.56545496857246,26.7511072310987,70.8805412554745,42.2725963429155
"Gm10461",0,0,0,69.5528788008567,244.537867331387,140.62108579378
"Mpv17",162.526527389244,193.997208075725,149.895461950018,181.907529171471,418.195193407299,313.1622953567
"Gm43775",2.55947287227155,10.6461882480581,3.42618198742898,78.9157663317413,148.849136636496,129.40590717219
"Gm42732",0,24.8411059121355,17.9874554340022,28.0886625926537,92.1447036321168,37.9590661038425
"Gm43461",0,9.4632784427183,16.2743644402877,53.5022144621975,76.1965818496351,57.8013052035783
"AI839979",0,1.18290980533979,0,33.4388840388734,37.2122841591241,14.6660028128482
"Gm40309",0,0,0,84.265987777961,205.553569640876,37.0963600560279
"Gstm2.ps1",9.27808916198437,0,4.28272748428623,22.7384411464339,8.86006765693431,8.62706047814601
"Gm4366",56.948271408042,140.766266835435,89.9372771700108,120.379982539944,70.8805412554745,72.4673080164265
"Gm42788",0,0,0,22.7384411464339,99.2327577576643,18.9795330519212
"Gm43323",0,0,0,48.1519930159777,113.408866008759,69.0164838251681
"Gm44154",11.517627925222,0,0,0,17.7201353138686,11.2151786215898
"Gm3375",7.9983527258486,4.73163922135915,0.856545496857246,5.35022144621975,35.4402706277372,3.45082419125841
"Zfp862.ps",1.27973643613578,0,1.71309099371449,14.7131089771043,67.3365141927007,25.0184753866234
"E330037G11Rik",0,0,0,33.4388840388734,111.636852477372,115.602610407157
"Gm20560",0,0,0,4.01266608466481,53.1604059416059,11.2151786215898
"Gm44199",0,0,0,44.1393269313129,219.729677891971,115.602610407157
"D530018E20Rik",0,0,0,69.5528788008567,205.553569640876,71.6046019686119
"X4930512J16Rik",107.817794744439,52.0480314349506,126.768733534872,36.1139947619833,101.004771289051,16.3914149084774
"Gm44044",1.91960465420366,54.4138510456302,32.5487288805753,45.4768822928678,186.061420795621,68.1537777773535
"Gm44039",34.8728178846999,0,0,10.7004428924395,141.761082510949,49.1742447254323
"Gm19253",0,0,0,18.7257750617691,79.7406089124088,25.0184753866234
"X2010008C14Rik",10.2378914890862,0,2.56963649057174,12.0379982539944,3.54402706277372,13.8032967650336
"X4933439N06Rik",0,0,0,5.35022144621975,226.817732017518,114.739904359342
"Gm5112",0,30.7556549388345,0,1.33755536155494,21.2641623766423,0
"Gm44250",0,0,23.9832739120029,42.801771569758,115.180879540146,66.4283656817243
"Gm6210",2.55947287227155,0,0.856545496857246,17.3882197002142,209.09759670365,175.129327706364
"Gm44027",0,0,0,34.7764394004284,230.361759080292,50.0369507732469
"Gm7890",0,0,0,21.400885784879,217.957664360584,102.662019689938
"D830050J10Rik",0,10.6461882480581,1.71309099371449,9.36288753088456,15.9481217824818,23.2930632909942
"X9530062K07Rik",0,0,0,0,26.5802029708029,20.7049451475504
"Gm44021",0,0,0,89.6162092241808,292.382232678832,79.3689563989433
"B130021K23Rik",30.3937403582247,689.636416513096,497.65293367406,603.237468061276,297.698273272993,405.471842472863
"Gm43890",0,0,0,8.02533216932962,223.273704954745,89.7214289727185
"Gm10209",0,0,0,42.801771569758,225.045718486131,82.8197805902017
"Gm44152",0,0,0,93.6288753088456,262.258002645256,120.778846694044
"Gm32914",0,0,0,0,14.1761082510949,20.7049451475504
"Gm43915",0,0,5.13927298114348,22.7384411464339,171.885312544526,102.662019689938
"C030015A19Rik",0,0,73.6629127297232,48.1519930159777,177.201353138686,50.8996568210615
"Gm44198",3.51927519937338,10.6461882480581,0,72.2279895239666,155.937190762044,115.602610407157
"Gm4045",4.79901163550916,0,8.56545496857246,58.8524359084172,76.1965818496351,38.8217721516571
"Gm19434",0,11.8290980533979,0,30.7637733157635,97.4607442262774,84.5451926858309
"Gm45218",0,0,0,30.7637733157635,21.2641623766423,15.5287088606628
"Gm42372",0,30.7556549388345,40.2576383522906,48.1519930159777,118.72490660292,27.6065935300672
"Gm44950",0,2.36581961067957,0,89.6162092241808,93.9167171635037,38.8217721516571
"Gm32633",22.3953876323761,0,0,0,8.86006765693431,3.45082419125841
"Gm45477",0,3.54872941601936,11.9916369560014,5.35022144621975,23.0361759080292,26.7438874822526
"Snhg1",10.8777597071541,0,14.5612734465732,40.1266608466481,120.496920134307,67.2910717295389
"Gm44567",0,0,0,37.4515501235382,194.921488452555,102.662019689938
"Gm21269",0,0,0,108.34198428595,256.941962051095,105.250137833381
"Gm44507",11.517627925222,0,0,13.3755536155494,19.4921488452555,58.6640112513929
"AV356131",0,87.5353255951443,70.2367307422942,46.8144376544228,14.1761082510949,75.9181322076849
"Gm44974",0.319934109033944,75.7062275417464,34.2618198742898,26.7511072310987,23.0361759080292,38.8217721516571
"Gm45184",6.39868218067888,52.0480314349506,53.1058208051493,28.0886625926537,40.7563112218978,29.3320056256964
"Gm45203",0,0,0,56.1773251853073,70.8805412554745,6.90164838251681
"Gm44639",2.55947287227155,68.6087687097077,23.9832739120029,69.5528788008567,51.388392410219,45.7234205341739
"Gm44735",0,1.18290980533979,2.56963649057174,80.2533216932962,154.165177230657,108.70096202464
"Gm20274",3.51927519937338,89.9011452058238,63.3843667674362,41.464216208203,47.8443653474453,19.8422390997358
"Particl",0,34.3043843548538,0,28.0886625926537,3.54402706277372,10.3524725737752
"Gm37494",0,0,0,48.1519930159777,122.268933665693,38.8217721516571
"Gm44758",0,0,0,1.33755536155494,193.149474921168,168.227679323847
"Gm45153",53.4289962086686,0,0,10.7004428924395,37.2122841591241,67.2910717295389
"X4933431G14Rik",0,0,0.856545496857246,30.7637733157635,244.537867331387,107.838255976825
"Gm44777",2.8794069813055,46.1334824082517,24.8398194088601,64.202657354637,49.6163788788321,42.2725963429155
"Gm44760",0,0,0,54.8397698237524,198.465515515329,81.9570745423871
"X4933430N04Rik",0,0,89.0807316731536,34.7764394004284,217.957664360584,114.739904359342
"D830036C21Rik",0,0,0,30.7637733157635,109.864838945985,104.387431785567
"Gm35082",0,0,37.6880018617188,125.730203986164,108.092825414599,48.3115386776177
"Ccdc194",0,0,0,36.1139947619833,129.356987791241,33.6455358647694
"Gm7972",0,0,0,8.02533216932962,83.2846359751825,15.5287088606628
"X2210406H18Rik",0,0,0,0,15.9481217824818,33.6455358647694
"X4833411C07Rik",0,0,0,109.679539647505,161.253231356204,165.639561180403
"Gm36371",0,0,0,29.4262179542086,92.1447036321168,31.9201237691402
"A230103L15Rik",0,0,4.28272748428623,72.2279895239666,258.713975582482,68.1537777773535
"X4930431P19Rik",0,0,0,53.5022144621975,143.533096042336,96.6230773552354
"Gm35339",0,0,0,44.1393269313129,143.533096042336,118.1907285506
"E230032D23Rik",45.43064348282,29.5727451334947,17.9874554340022,50.8271037390876,67.3365141927007,88.8587229249039
"Gm44541",0,0,0,18.7257750617691,441.231369315329,162.188736989145
"Gm44967",0,512.199945712128,477.095841749486,104.329318201285,134.673028385401,146.660028128482
"Prmt1",618.432632762614,274.435074838831,328.056925296325,231.397077549004,308.330354461314,290.731938113521
"Samd4b",48.6299845731595,18.9265568854366,146.469279962589,109.679539647505,120.496920134307,113.877198311527
"Gm44550",0,27.2069255228151,0,17.3882197002142,8.86006765693431,7.76435443033141
"Nup62",1263.41979657504,333.58056510582,362.318745170615,311.6503992423,425.283247532847,377.865248942795
"X9330162G02Rik",5.43887985357705,1.18290980533979,0,78.9157663317413,598.940573608759,190.658036567027
"B230206I08Rik",0,149.046635472813,0,0,79.7406089124088,60.3894233470221
"X0610005C13Rik",0,8.28036863737851,0,46.8144376544228,145.305109573723,97.48578340305
"Gm45555",0,0,0,14.7131089771043,288.838205616058,100.073901546494
"Gm45548",0,0,0,20.0633304233241,116.952893071533,93.1722531639769
"Nxpe1.ps",88.6217482024025,0,0,56.1773251853073,42.5283247532847,3.45082419125841
"Gm31166",0,0,60.8147302768645,0,26.5802029708029,31.9201237691402
"Gm45606",0.319934109033944,9.4632784427183,0,36.1139947619833,46.0723518160584,16.3914149084774
"Gm17949",0,0,0,102.99176283973,115.180879540146,56.9385991557637
"Gm35315",148.769360700784,124.205529560678,68.5236397485797,12.0379982539944,58.4764465357664,14.6660028128482
"Gm30400",0,0,0,131.080425432384,271.11807030219,125.955082980932
"Gm45509",5.43887985357705,27.2069255228151,12.8481824528587,56.1773251853073,186.061420795621,9.48976652596061
"Gm45592",0,0,0,42.801771569758,317.190422118248,51.7623628688761
"Gm45640",0,235.399051262618,191.009645799166,187.257750617691,70.8805412554745,43.1353023907301
"Gm45605",0,0,49.6796388177203,60.1899912699722,164.797258418978,170.815797467291
"Gm33045",0,0,0,54.8397698237524,180.74538020146,91.4468410683477
"Hspa14",373.043171133579,247.228149316016,309.212924365466,211.33374712568,404.019085156204,289.869232065706
"Chmp1b",162.846461498277,75.7062275417464,165.313280893448,268.848627672542,54.9324194729927,81.0943684945725
"Gm45321",0,0,0,57.5148805468623,341.998611557664,132.856731363449
"Gm34730",0,0,0,14.7131089771043,88.6006765693431,87.9960168770893
"Gm7600",0.959802327101832,20.1094666907764,5.13927298114348,10.7004428924395,111.636852477372,44.8607144863593
"Brd3os",0,0,0,105.66687356284,47.8443653474453,0
"Gm45629",0,0,0,72.2279895239666,79.7406089124088,87.9960168770893
"Gm45546",0,17.7436470800968,154.178189434304,30.7637733157635,54.9324194729927,49.1742447254323
"Gm2225",4.79901163550916,14.1949176640774,13.7047279497159,13.3755536155494,180.74538020146,56.9385991557637
"Gm45343",0,0,0,16.0506643386592,265.802029708029,113.014492263713
"Gm9347",5.1189457445431,10.6461882480581,12.8481824528587,5.35022144621975,5.31604059416059,16.3914149084774
"X5830408C22Rik",0,14.1949176640774,0,61.5275466315271,15.9481217824818,25.881181434438
"Gm42067",15.0369031245954,0,0,93.6288753088456,51.388392410219,87.1333108292747
"Gm4032",0,0,0,0,26.5802029708029,14.6660028128482
"Gm5086",0,0,0,13.3755536155494,115.180879540146,56.9385991557637
"Gm5905",10.2378914890862,13.0120078587377,9.42200046542971,40.1266608466481,58.4764465357664,46.5861265819885
"Gm45871",0,0,0,2.67511072310987,28.3522165021898,12.940590717219
"B930086L07Rik",0,0,0,53.5022144621975,233.905786143066,131.994025315634
"Nudc.ps1",3.51927519937338,0,1.71309099371449,14.7131089771043,38.984297690511,36.2336540082133
"Gm45716",38.3920930840733,165.60737274757,69.3801852454369,86.9410985010709,76.1965818496351,83.6824866380163
"Gm45518",0,0,0,2.67511072310987,217.957664360584,128.543201124376
"Gm42031",34.232949666632,13.0120078587377,35.9749108680043,29.4262179542086,23.0361759080292,42.2725963429155
"Gm30329",90.8612869656401,185.716839438347,0,1.33755536155494,129.356987791241,53.4877749645053
"Gm36445",0,0,0,17.3882197002142,143.533096042336,20.7049451475504
"AW046200",0,0,23.1267284151456,25.4135518695438,5.31604059416059,0.862706047814601
"X1700012D14Rik",0,0,182.444190830593,33.4388840388734,161.253231356204,6.03894233470221
"Gm10033",0,0,0,61.5275466315271,239.221826737226,79.3689563989433
"Gm45900",0,0,0,38.7891054850932,141.761082510949,109.563668072454
"Gm4316",12.1574961432899,36.6702039655334,5.13927298114348,12.0379982539944,60.2484600671533,25.0184753866234
"Gm7730",1.91960465420366,0,0,2.67511072310987,86.8286630379562,31.9201237691402
"Gm29773",4.79901163550916,214.106674766501,141.330006981446,189.932861340801,83.2846359751825,84.5451926858309
"Gm26843",0,0,0,52.1646591006425,180.74538020146,87.1333108292747
"X4930578M07Rik",0,0,0,29.4262179542086,115.180879540146,91.4468410683477
"Gm33103",0,0,0,17.3882197002142,42.5283247532847,29.3320056256964
"Gm32856",33.5930814485641,216.472494377181,135.334188503445,460.119044374898,393.387003967883,262.262638535639
