"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Lair1|ENSMUSG00000055541",1542.71185945508,-0.316822664877584,0.126125469053986,-2.51196421511006,0.0120061262557608,0.870726962333203
"Galnt18|ENSMUSG00000038296",1221.52260214788,0.123488183466863,0.0917189283278063,1.34637621392078,0.178181217971468,0.999281016435284
"Ticrr|ENSMUSG00000046591",91.703826963721,-0.0435698827963281,0.261017946438333,-0.166922939172774,0.867430683522808,0.999281016435284
"Relb|ENSMUSG00000002983",435.719313615081,0.247757179753458,0.121917547837558,2.03216997182035,0.0421364516936939,0.999281016435284
"Clptm1|ENSMUSG00000002981",189.28410146576,-0.374340093496176,0.203418659462219,-1.84024461908177,0.0657323319855924,0.999281016435284
"Apoc1|ENSMUSG00000040564",504.895622884324,-0.0292872393415151,0.121131160762782,-0.241781215973567,0.808949694632059,0.999281016435284
"Kif7|ENSMUSG00000050382",486.473514950647,0.176258304339658,0.112261361196414,1.57007097064567,0.116398601227122,0.999281016435284
"9330171B17Rik|ENSMUSG00000039133",391.597696004394,0.0617702799273658,0.126508775675137,0.488268735490622,0.625359503601486,0.999281016435284
"Apoe|ENSMUSG00000002985",11.5301458490063,-0.115848653897436,0.705338851731331,-0.164245388741983,0.869537971195392,NA
"Ryr1|ENSMUSG00000030592",10103.1837505168,-0.00176131234824286,0.0630623606359171,-0.0279296926166717,0.977718226392935,0.999281016435284
"Gm26604|ENSMUSG00000097079",950.291123370431,0.0268070897332657,0.0958530830795649,0.279668518445191,0.779731833506615,0.999281016435284
"Tomm40|ENSMUSG00000002984",690.552618744527,-0.149510821614796,0.102575284515833,-1.45757160041529,0.144958662336591,0.999281016435284
"Wdr93|ENSMUSG00000039099",11.1128979390508,0.847896994886686,0.719162875400942,1.17900551306124,0.238395980563857,NA
"Mesp2|ENSMUSG00000030543",173.386074655166,-0.188591992979696,0.1803896802594,-1.04546996651084,0.29580581438865,0.999281016435284
"Prcp|ENSMUSG00000061119",14.3997283991107,0.106051681840336,0.538163200917608,0.197062306860651,0.843778779769385,NA
"Nectin2|ENSMUSG00000062300",361.793377922666,-0.178431761276091,0.128367289827421,-1.39000956954047,0.164525971472684,0.999281016435284
